page_url,element_index,tag,element_id,class_name,text_length,height,min_height,overflow,has_fixed_height,has_overflow_hidden,wcag_1_4_12_status,wcag_1_4_12_violation,overall_status,html_snippet
https://www.bluecaffeine.com/,376,div,,imgBox26,0,70px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox26""> </div>"
https://www.bluecaffeine.com/,377,div,,ult-item-wrap slick-slide,0,70px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""26"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide026"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox27""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,378,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,70px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox27""> </div>
		</div>
	</div>"
https://www.bluecaffeine.com/,379,div,,wpb_wrapper,0,70px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox27""> </div>
		</div>"
https://www.bluecaffeine.com/,380,div,,imgBox27,0,70px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox27""> </div>"
https://www.bluecaffeine.com/,381,div,,ult-item-wrap slick-slide,0,70px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""27"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide027"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox28""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,382,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,70px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox28""> </div>
		</div>
	</div>"
https://www.bluecaffeine.com/,383,div,,wpb_wrapper,0,70px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox28""> </div>
		</div>"
https://www.bluecaffeine.com/,384,div,,imgBox28,0,70px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox28""> </div>"
https://www.bluecaffeine.com/,385,div,,ult-item-wrap slick-slide,0,70px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""28"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide028"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox29""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,386,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,70px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox29""> </div>
		</div>
	</div>"
https://www.bluecaffeine.com/,387,div,,wpb_wrapper,0,70px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox29""> </div>
		</div>"
https://www.bluecaffeine.com/,388,div,,imgBox29,0,70px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox29""> </div>"
https://www.bluecaffeine.com/,389,div,,ult-item-wrap slick-slide,0,60px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""29"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide029"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox32""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,390,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox32""> </div>
		</div>
	</div>"
https://www.bluecaffeine.com/,391,div,,wpb_wrapper,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox32""> </div>
		</div>"
https://www.bluecaffeine.com/,392,div,,imgBox32,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox32""> </div>"
https://www.bluecaffeine.com/,393,div,,ult-item-wrap slick-slide,0,60px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""30"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide030"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox34""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,394,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox34""> </div>
		</div>
	</div>"
https://www.bluecaffeine.com/,395,div,,wpb_wrapper,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox34""> </div>
		</div>"
https://www.bluecaffeine.com/,396,div,,imgBox34,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox34""> </div>"
https://www.bluecaffeine.com/,397,div,,ult-item-wrap slick-slide,0,60px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""31"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide031"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox35""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,398,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox35""> </div>
		</div>
	</div>"
https://www.bluecaffeine.com/,399,div,,wpb_wrapper,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox35""> </div>
		</div>"
https://www.bluecaffeine.com/,400,div,,imgBox35,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox35""> </div>"
https://www.bluecaffeine.com/,401,div,,ult-item-wrap slick-slide,0,60px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""32"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide032"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox37""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,402,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox37""> </div>
		</div>
	</div>"
https://www.bluecaffeine.com/,403,div,,wpb_wrapper,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox37""> </div>
		</div>"
https://www.bluecaffeine.com/,404,div,,imgBox37,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox37""> </div>"
https://www.bluecaffeine.com/,405,div,,ult-item-wrap slick-slide,0,60px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""33"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide033"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox39""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,406,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox39""> </div>
		</div>
	</div>"
https://www.bluecaffeine.com/,407,div,,wpb_wrapper,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox39""> </div>
		</div>"
https://www.bluecaffeine.com/,408,div,,imgBox39,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox39""> </div>"
https://www.bluecaffeine.com/,409,div,,ult-item-wrap slick-slide,0,60px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""34"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide034"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox40""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,410,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox40""> </div>
		</div>
	</div>"
https://www.bluecaffeine.com/,411,div,,wpb_wrapper,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox40""> </div>
		</div>"
https://www.bluecaffeine.com/,412,div,,imgBox40,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox40""> </div>"
https://www.bluecaffeine.com/,413,div,,ult-item-wrap slick-slide,0,60px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""35"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide035"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox41""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,414,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox41""> </div>
		</div>
	</div>"
https://www.bluecaffeine.com/,415,div,,wpb_wrapper,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox41""> </div>
		</div>"
https://www.bluecaffeine.com/,416,div,,imgBox41,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox41""> </div>"
https://www.bluecaffeine.com/,417,div,,ult-item-wrap slick-slide,0,60px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""36"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide036"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox42""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,418,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox42""> </div>
		</div>
	</div>"
https://www.bluecaffeine.com/,419,div,,wpb_wrapper,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox42""> </div>
		</div>"
https://www.bluecaffeine.com/,420,div,,imgBox42,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox42""> </div>"
https://www.bluecaffeine.com/,421,div,,ult-item-wrap slick-slide,0,60px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""37"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide037"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox43""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,422,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox43""> </div>
		</div>
	</div>"
https://www.bluecaffeine.com/,423,div,,wpb_wrapper,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox43""> </div>
		</div>"
https://www.bluecaffeine.com/,424,div,,imgBox43,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox43""> </div>"
https://www.bluecaffeine.com/,425,div,,ult-item-wrap slick-slide,0,60px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""38"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide038"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox44""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,426,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox44""> </div>
		</div>
	</div>"
https://www.bluecaffeine.com/,427,div,,wpb_wrapper,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox44""> </div>
		</div>"
https://www.bluecaffeine.com/,428,div,,imgBox44,0,60px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox44""> </div>"
https://www.bluecaffeine.com/,429,div,,ult-item-wrap slick-slide,0,66px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""39"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide039"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox48""> </div>
<style>.imgBox48{width:158px;height:66px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,430,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,66px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox48""> </div>
<style>.imgBox48{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/2025/11/ASE.png) center center no-repeat}</style>
		</div>
	</div>"
https://www.bluecaffeine.com/,431,div,,wpb_wrapper,0,66px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox48""> </div>
<style>.imgBox48{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/2025/11/ASE.png) center center no-repeat}</style>
		</div>"
https://www.bluecaffeine.com/,432,div,,imgBox48,0,66px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox48""> </div>"
https://www.bluecaffeine.com/,433,style,,,138,auto,0px,visible,False,False,PASSED,,PASSED,<style>.imgBox48{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/2025/11/ASE.png) center center no-repeat}</style>
https://www.bluecaffeine.com/,434,div,,ult-item-wrap slick-slide,0,80px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""40"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide040"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox49""> </div>
<style>.imgBox49{width:158px;height:80px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,435,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,80px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox49""> </div>
<style>.imgBox49{width:158px;height:80px;background:url(https://www.bluecaffeine.com/wp-content/uploads/2025/11/Croppico.png) center center no-repeat}</style>
		</div>
	</div>"
https://www.bluecaffeine.com/,436,div,,wpb_wrapper,0,80px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox49""> </div>
<style>.imgBox49{width:158px;height:80px;background:url(https://www.bluecaffeine.com/wp-content/uploads/2025/11/Croppico.png) center center no-repeat}</style>
		</div>"
https://www.bluecaffeine.com/,437,div,,imgBox49,0,80px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox49""> </div>"
https://www.bluecaffeine.com/,438,style,,,143,auto,0px,visible,False,False,PASSED,,PASSED,<style>.imgBox49{width:158px;height:80px;background:url(https://www.bluecaffeine.com/wp-content/uploads/2025/11/Croppico.png) center center no-repeat}</style>
https://www.bluecaffeine.com/,439,div,,ult-item-wrap slick-slide,0,66px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""41"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide041"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox50""> </div>
<style>.imgBox50{width:158px;height:66px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,440,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,66px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox50""> </div>
<style>.imgBox50{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/2025/11/Cron-AI.png) center center no-repeat}</style>
		</div>
	</div>"
https://www.bluecaffeine.com/,441,div,,wpb_wrapper,0,66px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox50""> </div>
<style>.imgBox50{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/2025/11/Cron-AI.png) center center no-repeat}</style>
		</div>"
https://www.bluecaffeine.com/,442,div,,imgBox50,0,66px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox50""> </div>"
https://www.bluecaffeine.com/,443,style,,,142,auto,0px,visible,False,False,PASSED,,PASSED,<style>.imgBox50{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/2025/11/Cron-AI.png) center center no-repeat}</style>
https://www.bluecaffeine.com/,444,div,,ult-item-wrap slick-slide,0,66px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""42"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide042"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox51""> </div>
<style>.imgBox51{width:158px;height:66px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,445,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,66px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox51""> </div>
<style>.imgBox51{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/2025/11/Bubble.png) center center no-repeat}</style>
		</div>
	</div>"
https://www.bluecaffeine.com/,446,div,,wpb_wrapper,0,66px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox51""> </div>
<style>.imgBox51{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/2025/11/Bubble.png) center center no-repeat}</style>
		</div>"
https://www.bluecaffeine.com/,447,div,,imgBox51,0,66px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox51""> </div>"
https://www.bluecaffeine.com/,448,style,,,141,auto,0px,visible,False,False,PASSED,,PASSED,<style>.imgBox51{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/2025/11/Bubble.png) center center no-repeat}</style>
https://www.bluecaffeine.com/,449,div,,ult-item-wrap slick-slide,0,66px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""43"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide043"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox52""> </div>
<style>.imgBox52{width:158px;height:66px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,450,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,66px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox52""> </div>
<style>.imgBox52{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/2025/11/EvolutionIQ.png) center center no-repeat}</style>
		</div>
	</div>"
https://www.bluecaffeine.com/,451,div,,wpb_wrapper,0,66px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_wrapper"">
			 <div class=""imgBox52""> </div>
<style>.imgBox52{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/2025/11/EvolutionIQ.png) center center no-repeat}</style>
		</div>"
https://www.bluecaffeine.com/,452,div,,imgBox52,0,66px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""imgBox52""> </div>"
https://www.bluecaffeine.com/,453,style,,,146,auto,0px,visible,False,False,PASSED,,PASSED,<style>.imgBox52{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/2025/11/EvolutionIQ.png) center center no-repeat}</style>
https://www.bluecaffeine.com/,454,div,,ult-item-wrap slick-slide,0,66px,1px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""44"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide044"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox53""> </div>
<style>.imgBox53{width:158px;height:66px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,455,div,,wpb_raw_code wpb_content_element wpb_raw_html,0,66px,0px,visible,True,False,WARNING,1.4.12: Fixed height may cause clipping when text spacing increases.,WARNING,"<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox53""> </div>
<style>.imgBox53{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/2025/11/Truliv.png) center center no-repeat}</style>
		</div>
	</div>"
