Image,Image Path,Text,Foreground Color,Background Color,Contrast Ratio,AA Normal,AA Large,AAA Normal,AAA Large
img_d6ef78a1c92a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d6ef78a1c92a.png,M,#767779,#2b2b2c,3.16,False,True,False,False
img_d6ef78a1c92a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d6ef78a1c92a.png,M,#767779,#707071,1.1,False,False,False,False
img_d6ef78a1c92a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d6ef78a1c92a.png,Converge Point Case Study,#f8f8f9,#171b22,16.27,True,True,True,True
img_d6ef78a1c92a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d6ef78a1c92a.png,Converge Point Case Study,#f8f8f9,#30353d,11.62,True,True,True,True
img_d6ef78a1c92a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d6ef78a1c92a.png,Converge Point Case Study,#f8f8f9,#4c4f56,7.73,True,True,True,True
img_d6ef78a1c92a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d6ef78a1c92a.png,Bidding on non-branded keywords,#f4f4f5,#1c222b,14.55,True,True,True,True
img_d6ef78a1c92a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d6ef78a1c92a.png,Bidding on non-branded keywords,#f4f4f5,#272e38,12.45,True,True,True,True
img_d6ef78a1c92a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d6ef78a1c92a.png,Bidding on non-branded keywords,#f4f4f5,#323841,10.75,True,True,True,True
img_d6ef78a1c92a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d6ef78a1c92a.png,that you already rank for.,#f5f5f6,#232a35,13.26,True,True,True,True
img_d6ef78a1c92a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d6ef78a1c92a.png,that you already rank for.,#f5f5f6,#1e2530,14.15,True,True,True,True
img_d6ef78a1c92a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d6ef78a1c92a.png,that you already rank for.,#f5f5f6,#262d38,12.72,True,True,True,True
img_d6ef78a1c92a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d6ef78a1c92a.png,Read More,#f6f7f7,#212933,13.69,True,True,True,True
img_d6ef78a1c92a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d6ef78a1c92a.png,Read More,#f6f7f7,#202833,13.85,True,True,True,True
img_d6ef78a1c92a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d6ef78a1c92a.png,Read More,#f6f7f7,#222934,13.64,True,True,True,True
img_2a0b559d4875.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_2a0b559d4875.png,3 Phase Strategy-New,#787e85,#b7babe,2.1,False,False,False,False
img_2a0b559d4875.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_2a0b559d4875.png,3 Phase Strategy-New,#787e85,#a5a9ae,1.74,False,False,False,False
img_2a0b559d4875.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_2a0b559d4875.png,3 Phase Strategy-New,#787e85,#f9f9fa,3.9,False,True,False,False
img_2a0b559d4875.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_2a0b559d4875.png,How a three-phase strategy helped,#f5f6f6,#4a505a,7.5,True,True,True,True
img_2a0b559d4875.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_2a0b559d4875.png,How a three-phase strategy helped,#f5f6f6,#747a81,4.0,False,True,False,False
img_2a0b559d4875.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_2a0b559d4875.png,How a three-phase strategy helped,#f5f6f6,#6a6f77,4.67,True,True,False,True
img_2a0b559d4875.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_2a0b559d4875.png,improve AdWords performance,#f4f4f4,#495059,7.41,True,True,True,True
img_2a0b559d4875.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_2a0b559d4875.png,improve AdWords performance,#f4f4f4,#3f4650,8.67,True,True,True,True
img_2a0b559d4875.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_2a0b559d4875.png,improve AdWords performance,#f4f4f4,#414852,8.4,True,True,True,True
img_2a0b559d4875.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_2a0b559d4875.png,Read More,#f7f7f8,#303842,11.08,True,True,True,True
img_2a0b559d4875.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_2a0b559d4875.png,Read More,#f7f7f8,#39404a,9.78,True,True,True,True
img_2a0b559d4875.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_2a0b559d4875.png,Read More,#f7f7f8,#353c46,10.4,True,True,True,True
img_5ed95942e26a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_5ed95942e26a.png,About Customer Journey,#f8f8f8,#232830,13.95,True,True,True,True
img_5ed95942e26a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_5ed95942e26a.png,About Customer Journey,#f8f8f8,#3e444c,9.26,True,True,True,True
img_5ed95942e26a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_5ed95942e26a.png,About Customer Journey,#f8f8f8,#6f7378,4.49,False,True,False,False
img_5ed95942e26a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_5ed95942e26a.png,Mapping Automation,#fcfcfc,#2d343e,12.24,True,True,True,True
img_5ed95942e26a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_5ed95942e26a.png,Mapping Automation,#fcfcfc,#222832,14.44,True,True,True,True
img_5ed95942e26a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_5ed95942e26a.png,Mapping Automation,#fcfcfc,#393f48,10.35,True,True,True,True
img_69d1e9b9866a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_69d1e9b9866a.png,StockSnips Case Study,#7e838a,#b8bbbf,1.98,False,False,False,False
img_69d1e9b9866a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_69d1e9b9866a.png,StockSnips Case Study,#7e838a,#a5a9ae,1.62,False,False,False,False
img_69d1e9b9866a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_69d1e9b9866a.png,StockSnips Case Study,#7e838a,#f9f9fa,3.63,False,True,False,False
img_69d1e9b9866a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_69d1e9b9866a.png,Email marketing for @ Fintech,#f6f6f6,#4b515b,7.4,True,True,True,True
img_69d1e9b9866a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_69d1e9b9866a.png,Email marketing for @ Fintech,#f6f6f6,#737980,4.07,False,True,False,False
img_69d1e9b9866a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_69d1e9b9866a.png,Email marketing for @ Fintech,#f6f6f6,#696f77,4.69,True,True,False,True
img_69d1e9b9866a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_69d1e9b9866a.png,audience,#f6f6f7,#414752,8.65,True,True,True,True
img_69d1e9b9866a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_69d1e9b9866a.png,audience,#f6f6f7,#494f59,7.64,True,True,True,True
img_69d1e9b9866a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_69d1e9b9866a.png,audience,#f6f6f7,#464c56,8.01,True,True,True,True
img_69d1e9b9866a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_69d1e9b9866a.png,Read More,#f7f7f8,#303842,11.08,True,True,True,True
img_69d1e9b9866a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_69d1e9b9866a.png,Read More,#f7f7f8,#39404a,9.78,True,True,True,True
img_69d1e9b9866a.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_69d1e9b9866a.png,Read More,#f7f7f8,#353c46,10.4,True,True,True,True
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,focebook,#919191,#0d0d0d,6.17,True,True,False,True
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,focebook,#919191,#0f0f0f,6.08,True,True,False,True
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,focebook,#919191,#0b0b0b,6.24,True,True,False,True
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,Facebook Case Study,#f7f8f8,#292c32,13.15,True,True,True,True
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,Facebook Case Study,#f7f8f8,#5d6065,5.93,True,True,False,True
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,Facebook Case Study,#f7f8f8,#3d4045,9.78,True,True,True,True
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,Acute targeting on Facebook using,#f4f5f5,#252b33,13.06,True,True,True,True
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,Acute targeting on Facebook using,#f4f5f5,#343a42,10.51,True,True,True,True
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,Acute targeting on Facebook using,#f4f5f5,#464c54,7.94,True,True,True,True
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,custom audiences,#f4f4f5,#282e37,12.44,True,True,True,True
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,custom audiences,#f4f4f5,#202730,13.7,True,True,True,True
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,custom audiences,#f4f4f5,#3e454e,8.82,True,True,True,True
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,Read More,#f7f7f7,#1e2630,14.25,True,True,True,True
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,Read More,#f7f7f7,#2c343e,11.75,True,True,True,True
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,Read More,#f7f7f7,#252c36,13.14,True,True,True,True
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,<,#565656,#9a9a9a,2.61,False,False,False,False
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,<,#565656,#8c8c8c,2.18,False,False,False,False
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,<,#565656,#6c6c6c,1.4,False,False,False,False
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,D,#757575,#868686,1.27,False,False,False,False
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,D,#757575,#808080,1.17,False,False,False,False
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,D,#757575,#747575,1.0,False,False,False,False
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,avoru,#8c8c8c,#7c7c7d,1.24,False,False,False,False
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,avoru,#8c8c8c,#5f5f60,1.9,False,False,False,False
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,avoru,#8c8c8c,#444445,2.89,False,False,False,False
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,Aametoul,#6a6b6d,#6f7173,1.09,False,False,False,False
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,Aametoul,#6a6b6d,#8b8b8b,1.57,False,False,False,False
img_36c73b57ce4e.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_36c73b57ce4e.png,Aametoul,#6a6b6d,#7e7f80,1.33,False,False,False,False
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,MASTERING,#a9a9a9,#0b0b0b,8.37,True,True,True,True
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,MASTERING,#a9a9a9,#090909,8.47,True,True,True,True
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,MASTERING,#a9a9a9,#0d0d0d,8.27,True,True,True,True
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,PROMPT,#a9a9a9,#0b0b0b,8.37,True,True,True,True
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,PROMPT,#a9a9a9,#090909,8.47,True,True,True,True
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,PROMPT,#a9a9a9,#0d0d0d,8.27,True,True,True,True
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,ENGINEERING,#adadad,#0c0c0c,8.72,True,True,True,True
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,ENGINEERING,#adadad,#0a0a0a,8.82,True,True,True,True
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,ENGINEERING,#adadad,#080808,8.92,True,True,True,True
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,Mastering Prompt,#fcfcfc,#191e26,16.31,True,True,True,True
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,Mastering Prompt,#fcfcfc,#131619,17.7,True,True,True,True
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,Mastering Prompt,#fcfcfc,#14181d,17.37,True,True,True,True
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,Engineering: The Strategic,#fcfcfc,#1c232c,15.43,True,True,True,True
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,Engineering: The Strategic,#fcfcfc,#1a2028,15.98,True,True,True,True
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,Engineering: The Strategic,#fcfcfc,#191e25,16.33,True,True,True,True
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,Advantage for Smarter AI,#fafafa,#1c232d,15.15,True,True,True,True
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,Advantage for Smarter AI,#fafafa,#1d252e,14.83,True,True,True,True
img_8eeca7ce6279.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_8eeca7ce6279.png,Advantage for Smarter AI,#fafafa,#1e2630,14.63,True,True,True,True
img_b4eccaf66230.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_b4eccaf66230.png,How to Overcome,#f7f8f8,#1d2025,15.35,True,True,True,True
img_b4eccaf66230.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_b4eccaf66230.png,How to Overcome,#f7f8f8,#56595e,6.61,True,True,False,True
img_b4eccaf66230.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_b4eccaf66230.png,How to Overcome,#f7f8f8,#7f8388,3.59,False,True,False,False
img_b4eccaf66230.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_b4eccaf66230.png,ommon,#888b90,#262a30,4.22,False,True,False,False
img_b4eccaf66230.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_b4eccaf66230.png,ommon,#888b90,#373b42,3.29,False,True,False,False
img_b4eccaf66230.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_b4eccaf66230.png,ommon,#888b90,#64686f,1.64,False,False,False,False
img_b4eccaf66230.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_b4eccaf66230.png,SaaS Marketing Challenges,#f5f5f5,#21272e,13.81,True,True,True,True
img_b4eccaf66230.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_b4eccaf66230.png,SaaS Marketing Challenges,#f5f5f5,#3e444c,9.02,True,True,True,True
img_b4eccaf66230.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_b4eccaf66230.png,SaaS Marketing Challenges,#f5f5f5,#6b7076,4.58,True,True,False,True
img_b4eccaf66230.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_b4eccaf66230.png,and Drive Growth Through,#f9f9f9,#242a34,13.7,True,True,True,True
img_b4eccaf66230.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_b4eccaf66230.png,and Drive Growth Through,#f9f9f9,#394049,9.96,True,True,True,True
img_b4eccaf66230.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_b4eccaf66230.png,and Drive Growth Through,#f9f9f9,#454b54,8.35,True,True,True,True
img_b4eccaf66230.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_b4eccaf66230.png,Strategic Campaigns,#f9f9f9,#2e3640,11.61,True,True,True,True
img_b4eccaf66230.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_b4eccaf66230.png,Strategic Campaigns,#f9f9f9,#232a33,13.75,True,True,True,True
img_b4eccaf66230.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_b4eccaf66230.png,Strategic Campaigns,#f9f9f9,#39404a,9.94,True,True,True,True
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,LiveWorld Case Study,#f6f7f7,#2b3037,12.38,True,True,True,True
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,LiveWorld Case Study,#f6f7f7,#4a4f57,7.68,True,True,True,True
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,LiveWorld Case Study,#f6f7f7,#6b6f76,4.7,True,True,False,True
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,Digital Marketing strategy for a social,#f4f4f5,#303740,10.94,True,True,True,True
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,Digital Marketing strategy for a social,#f4f4f5,#252c35,12.82,True,True,True,True
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,Digital Marketing strategy for a social,#f4f4f5,#444a53,8.13,True,True,True,True
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,customer experience company,#f2f2f3,#222a34,12.96,True,True,True,True
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,customer experience company,#f2f2f3,#28303a,11.92,True,True,True,True
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,customer experience company,#f2f2f3,#303741,10.74,True,True,True,True
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,Read More,#f6f7f7,#222a35,13.49,True,True,True,True
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,Read More,#f6f7f7,#202832,13.87,True,True,True,True
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,Read More,#f6f7f7,#252d38,12.95,True,True,True,True
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,asn,#989898,#343434,4.32,False,True,False,False
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,asn,#989898,#242424,5.38,True,True,False,True
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,asn,#989898,#919191,1.09,False,False,False,False
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,Social,#ebebeb,#3d3d3d,9.11,True,True,True,True
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,Social,#ebebeb,#585858,5.97,True,True,False,True
img_d1e39ff7ad4f.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/images/img_d1e39ff7ad4f.png,Social,#ebebeb,#262626,12.69,True,True,True,True
img_257217c414f1.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_257217c414f1.png,8baee,#fbfbfb,#1f2833,14.4,True,True,True,True
img_257217c414f1.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_257217c414f1.png,8baee,#fbfbfb,#1c70b6,5.02,True,True,False,True
img_257217c414f1.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_257217c414f1.png,8baee,#fbfbfb,#1d5585,7.54,True,True,True,True
img_257217c414f1.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_257217c414f1.png,caffeine,#fbfbfb,#202833,14.36,True,True,True,True
img_257217c414f1.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_257217c414f1.png,caffeine,#fbfbfb,#202833,14.36,True,True,True,True
img_257217c414f1.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_257217c414f1.png,caffeine,#fbfbfb,#202833,14.36,True,True,True,True
img_257217c414f1.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_257217c414f1.png,W [ RI N,#e0e1e2,#202833,11.35,True,True,True,True
img_257217c414f1.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_257217c414f1.png,W [ RI N,#e0e1e2,#4f565e,5.68,True,True,False,True
img_257217c414f1.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_257217c414f1.png,W [ RI N,#e0e1e2,#c1c3c6,1.35,False,False,False,False
img_f2457a848332.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_f2457a848332.png,bayeeine ,#ffffff,#47704c,5.69,True,True,False,True
img_f2457a848332.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_f2457a848332.png,bayeeine ,#ffffff,#1d71b8,5.11,True,True,False,True
img_f2457a848332.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_f2457a848332.png,bayeeine ,#ffffff,#47704c,5.69,True,True,False,True
img_f2457a848332.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_f2457a848332.png,P 0 W E R | N G,#ffffff,#47704c,5.69,True,True,False,True
img_f2457a848332.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_f2457a848332.png,P 0 W E R | N G,#ffffff,#47704c,5.69,True,True,False,True
img_f2457a848332.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_f2457a848332.png,P 0 W E R | N G,#ffffff,#47704c,5.69,True,True,False,True
img_f2457a848332.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_f2457a848332.png,G R 0 WT H,#fefefe,#47704c,5.64,True,True,False,True
img_f2457a848332.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_f2457a848332.png,G R 0 WT H,#fefefe,#47704c,5.64,True,True,False,True
img_f2457a848332.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/logos/img_f2457a848332.png,G R 0 WT H,#fefefe,#47704c,5.64,True,True,False,True
btn_2d2327d8dce6.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_2d2327d8dce6.png,LEARN MORE,#fbfbfc,#202833,14.37,True,True,True,True
btn_2d2327d8dce6.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_2d2327d8dce6.png,LEARN MORE,#fbfbfc,#202833,14.37,True,True,True,True
btn_2d2327d8dce6.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_2d2327d8dce6.png,LEARN MORE,#fbfbfc,#202833,14.37,True,True,True,True
btn_66bf6420b061.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_66bf6420b061.png,VIEW ALL CASE STUDIES,#fbfcfc,#1f2732,14.65,True,True,True,True
btn_66bf6420b061.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_66bf6420b061.png,VIEW ALL CASE STUDIES,#fbfcfc,#202833,14.46,True,True,True,True
btn_66bf6420b061.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_66bf6420b061.png,VIEW ALL CASE STUDIES,#fbfcfc,#202833,14.46,True,True,True,True
btn_514ad59caf58.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_514ad59caf58.png,SUBMIT NOW,#fcfcfc,#1f2833,14.52,True,True,True,True
btn_514ad59caf58.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_514ad59caf58.png,SUBMIT NOW,#fcfcfc,#202833,14.49,True,True,True,True
btn_514ad59caf58.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_514ad59caf58.png,SUBMIT NOW,#fcfcfc,#202833,14.49,True,True,True,True
btn_2a8e7007a265.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_2a8e7007a265.png,VIEW ALL CASE STUDIES,#fbfcfc,#1f2732,14.65,True,True,True,True
btn_2a8e7007a265.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_2a8e7007a265.png,VIEW ALL CASE STUDIES,#fbfcfc,#202833,14.46,True,True,True,True
btn_2a8e7007a265.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_2a8e7007a265.png,VIEW ALL CASE STUDIES,#fbfcfc,#202833,14.46,True,True,True,True
btn_752f951a3e57.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_752f951a3e57.png,ALL BLOGS,#fbfbfb,#202833,14.36,True,True,True,True
btn_752f951a3e57.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_752f951a3e57.png,ALL BLOGS,#fbfbfb,#202833,14.36,True,True,True,True
