page_url,element_index,tag,role,element_id,input_type,accessible_name,rendered_width_px,rendered_height_px,padding_top_px,padding_bottom_px,padding_left_px,padding_right_px,is_inline_exception,is_ua_controlled_exception,passes_size,wcag_2_5_8_status,wcag_2_5_8_violation,overall_status,html_snippet
https://www.bluecaffeine.com/,70,DIV,listbox,,,.imgBox56{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/202,14136.0,80.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""slick-track"" style=""opacity: 1; width: 14136px; transform: translate3d(1140px, 0px, 0px);"" role=""listbox""><div class=""ult-item-wrap slick-slide slick-cloned"" data-animation=""animated no-animation"" data-slick-index=""-5"" id="""" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""im"
https://www.bluecaffeine.com/,71,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide slick-current slick-active animated no-animation"" data-animation=""animated no-animation"" data-slick-index=""0"" aria-hidden=""false"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide00"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox36""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,72,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide slick-active animated no-animation"" data-animation=""animated no-animation"" data-slick-index=""1"" aria-hidden=""false"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide01"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox2""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,73,DIV,option,,,.wpb_wrapper .imgBox47{width:100%;height:60px;background:url(https://www.bluecaffeine.com/wp-content,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide slick-active animated no-animation"" data-animation=""animated no-animation"" data-slick-index=""2"" aria-hidden=""false"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide02"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox47""> </div>
<style>.wpb_wrapper .imgBox47{width:100"
https://www.bluecaffeine.com/,74,DIV,option,,,.wpb_wrapper .imgBox46{width:100%;height:60px;background:url(https://www.bluecaffeine.com/wp-content,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide slick-active animated no-animation"" data-animation=""animated no-animation"" data-slick-index=""3"" aria-hidden=""false"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide03"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox46""> </div>
<style>.wpb_wrapper .imgBox46{width:100"
https://www.bluecaffeine.com/,75,DIV,option,,,.wpb_wrapper .imgBox45{width:100%;height:60px;background:url(https://www.bluecaffeine.com/wp-content,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide slick-active animated no-animation"" data-animation=""animated no-animation"" data-slick-index=""4"" aria-hidden=""false"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide04"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox45""> </div>
<style>.wpb_wrapper .imgBox45{width:100"
https://www.bluecaffeine.com/,76,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""5"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide05"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox3""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,77,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""6"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide06"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox4""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,78,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""7"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide07"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox5""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,79,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""8"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide08"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox6""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,80,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""9"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide09"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox7""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,81,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""10"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide010"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox10""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,82,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""11"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide011"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox11""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,83,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""12"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide012"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox12""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,84,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""13"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide013"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox13""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,85,DIV,option,,,,198.0,70.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""14"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide014"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox21""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,86,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""15"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide015"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox15""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,87,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""16"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide016"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox16""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,88,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""17"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide017"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox17""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,89,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""18"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide018"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox18""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,90,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""19"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide019"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox19""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,91,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""20"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide020"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox20""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,92,DIV,option,,,,198.0,70.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""21"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide021"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox22""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,93,DIV,option,,,,198.0,70.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""22"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide022"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox23""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,94,DIV,option,,,,198.0,70.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""23"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide023"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox24""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,95,DIV,option,,,,198.0,70.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""24"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide024"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox25""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,96,DIV,option,,,,198.0,70.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""25"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide025"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox26""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,97,DIV,option,,,,198.0,70.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""26"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide026"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox27""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,98,DIV,option,,,,198.0,70.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""27"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide027"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox28""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,99,DIV,option,,,,198.0,70.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""28"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide028"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox29""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,100,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""29"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide029"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox32""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,101,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""30"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide030"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox34""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,102,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""31"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide031"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox35""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,103,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""32"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide032"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox37""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,104,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""33"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide033"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox39""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,105,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""34"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide034"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox40""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,106,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""35"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide035"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox41""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,107,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""36"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide036"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox42""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,108,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""37"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide037"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox43""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,109,DIV,option,,,,198.0,60.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""38"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide038"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox44""> </div>
		</div>
	</div>
</div>"
https://www.bluecaffeine.com/,110,DIV,option,,,.imgBox48{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/202,198.0,66.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""39"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide039"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox48""> </div>
<style>.imgBox48{width:158px;height:66px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,111,DIV,option,,,.imgBox49{width:158px;height:80px;background:url(https://www.bluecaffeine.com/wp-content/uploads/202,198.0,80.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""40"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide040"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox49""> </div>
<style>.imgBox49{width:158px;height:80px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,112,DIV,option,,,.imgBox50{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/202,198.0,66.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""41"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide041"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox50""> </div>
<style>.imgBox50{width:158px;height:66px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,113,DIV,option,,,.imgBox51{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/202,198.0,66.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""42"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide042"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox51""> </div>
<style>.imgBox51{width:158px;height:66px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,114,DIV,option,,,.imgBox52{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/202,198.0,66.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""43"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide043"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox52""> </div>
<style>.imgBox52{width:158px;height:66px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,115,DIV,option,,,.imgBox53{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/202,198.0,66.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""44"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide044"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox53""> </div>
<style>.imgBox53{width:158px;height:66px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,116,DIV,option,,,.imgBox54{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/202,198.0,66.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""45"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide045"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox54""> </div>
<style>.imgBox54{width:158px;height:66px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,117,DIV,option,,,.imgBox55{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/202,198.0,66.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""46"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide046"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox55""> </div>
<style>.imgBox55{width:158px;height:66px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,118,DIV,option,,,.imgBox56{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/202,198.0,66.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""47"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide047"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox56""> </div>
<style>.imgBox56{width:158px;height:66px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,119,DIV,option,,,.imgBox57{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/202,198.0,66.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""48"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide048"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox57""> </div>
<style>.imgBox57{width:158px;height:66px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,120,DIV,option,,,.imgBox58{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/202,198.0,66.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""49"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide049"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox58""> </div>
<style>.imgBox58{width:158px;height:66px;background:url(https://www.bluec"
